L,n_sweeps,rep,dwd
256,25600,89,0.00405884
256,25600,90,0.00000000
256,25600,91,0.00402832
256,25600,92,0.00000000
256,25600,93,0.00402832
256,25600,94,0.00000000
256,25600,95,0.00000000
256,25600,96,0.00000000
256,25600,97,0.00404358
256,25600,98,0.00000000
256,25600,99,0.00000000
256,25600,100,0.00000000
256,25600,101,0.00000000
256,25600,102,0.00000000
256,25600,103,0.00410461
256,25600,104,0.00000000
256,25600,105,0.00000000
256,25600,106,0.00000000
256,25600,107,0.00000000
256,25600,108,0.00000000
256,25600,109,0.00000000
256,25600,110,0.00000000
256,25600,111,0.00000000
256,25600,112,0.00000000
256,25600,113,0.00000000
256,25600,114,0.00000000
256,25600,115,0.00000000
256,25600,116,0.00000000
256,25600,117,0.00000000
256,25600,118,0.00408936
256,25600,119,0.00000000
256,25600,120,0.00000000
256,25600,121,0.00000000
256,25600,122,0.00000000
256,25600,123,0.00000000
256,25600,124,0.00405884
256,25600,125,0.00407410
256,25600,126,0.00000000
256,25600,127,0.00402832
256,25600,128,0.00000000
256,25600,129,0.00407410
256,25600,130,0.00000000
256,25600,131,0.00408936
256,25600,132,0.00000000
256,25600,133,0.00000000
256,25600,134,0.00408936
256,25600,135,0.00000000
256,25600,136,0.00000000
256,25600,137,0.00408936
256,25600,138,0.00402832
256,25600,139,0.00000000
256,25600,140,0.00401306
256,25600,141,0.00000000
256,25600,142,0.00000000
256,25600,143,0.00000000
256,25600,144,0.00411987
256,25600,145,0.00000000
256,25600,146,0.00000000
256,25600,147,0.00000000
256,25600,148,0.00401306
256,25600,149,0.00000000
256,25600,150,0.00000000
256,25600,151,0.00000000
256,25600,152,0.00000000
256,25600,153,0.00000000
256,25600,154,0.00401306
256,25600,155,0.00000000
256,25600,156,0.00000000
256,25600,157,0.00407410
256,25600,158,0.00405884
256,25600,159,0.00000000
256,25600,160,0.00000000
256,25600,161,0.00000000
256,25600,162,0.00000000
256,25600,163,0.00000000
256,25600,164,0.00398254
256,25600,165,0.00405884
256,25600,166,0.00000000
256,25600,167,0.00000000
256,25600,168,0.00404358
256,25600,169,0.00000000
256,25600,170,0.00000000
256,25600,171,0.00000000
256,25600,172,0.00000000
256,25600,173,0.00000000
256,25600,174,0.00401306
256,25600,175,0.00000000
256,25600,176,0.00410461
256,25600,177,0.00000000
256,25600,178,0.00398254
256,25600,179,0.00000000
256,25600,180,0.00000000
256,25600,181,0.00405884
256,25600,182,0.00000000
256,25600,183,0.00000000
256,25600,184,0.00399780
256,25600,185,0.00404358
256,25600,186,0.00000000
256,25600,187,0.00000000
256,25600,188,0.00401306
256,25600,189,0.00405884
256,25600,190,0.00408936
256,25600,191,0.00000000
256,25600,192,0.00000000
256,25600,193,0.00000000
256,25600,194,0.00000000
256,25600,195,0.00000000
256,25600,196,0.00408936
256,25600,197,0.00000000
256,25600,198,0.00402832
256,25600,199,0.00410461
512,800,0,0.00207138
512,800,1,0.00000000
512,800,2,0.00000000
512,800,3,0.00000000
512,800,4,0.00206375
512,800,5,0.00000000
512,800,6,0.00000000
512,800,7,0.00000000
512,800,8,0.00000000
512,800,9,0.00210190
512,800,10,0.00204468
512,800,11,0.00000000
512,800,12,0.00000000
512,800,13,0.00206375
512,800,14,0.00000000
512,800,15,0.00000000
512,800,16,0.00000000
512,800,17,0.00205994
512,800,18,0.00204849
512,800,19,0.00000000
512,800,20,0.00000000
512,800,21,0.00214005
512,800,22,0.00000000
512,800,23,0.00204086
512,800,24,0.00000000
512,800,25,0.00000000
512,800,26,0.00000000
512,800,27,0.00000000
512,800,28,0.00000000
512,800,29,0.00000000
512,800,30,0.00000000
512,800,31,0.00000000
512,800,32,0.00000000
512,800,33,0.00000000
512,800,34,0.00000000
512,800,35,0.00204468
512,800,36,0.00000000
512,800,37,0.00391388
512,800,38,0.00205231
512,800,39,0.00201797
512,800,40,0.00000000
512,800,41,0.00000000
512,800,42,0.00000000
512,800,43,0.00204849
512,800,44,0.00204086
512,800,45,0.00202942
512,800,46,0.00209045
512,800,47,0.00000000
512,800,48,0.00210953
512,800,49,0.00210953
512,800,50,0.00000000
512,800,51,0.00000000
512,800,52,0.00000000
512,800,53,0.00000000
512,800,54,0.00000000
512,800,55,0.00000000
512,800,56,0.00000000
512,800,57,0.00000000
512,800,58,0.00000000
512,800,59,0.00000000
512,800,60,0.00391769
512,800,61,0.00000000
512,800,62,0.00000000
512,800,63,0.00000000
512,800,64,0.00205994
512,800,65,0.00202560
512,800,66,0.00204849
512,800,67,0.00391769
512,800,68,0.00204468
512,800,69,0.00000000
512,800,70,0.00204849
512,800,71,0.00390625
512,800,72,0.00000000
512,800,73,0.00000000
512,800,74,0.00205231
512,800,75,0.00209045
512,800,76,0.00000000
512,800,77,0.00000000
512,800,78,0.00000000
512,800,79,0.00202560
512,800,80,0.00205231
512,800,81,0.00205994
512,800,82,0.00000000
512,800,83,0.00210190
512,800,84,0.00000000
512,800,85,0.00000000
512,800,86,0.00000000
512,800,87,0.00000000
512,800,88,0.00000000
512,800,89,0.00391006
512,800,90,0.00000000
512,800,91,0.00000000
512,800,92,0.00000000
512,800,93,0.00000000
512,800,94,0.00000000
512,800,95,0.00000000
512,800,96,0.00202560
512,800,97,0.00000000
512,800,98,0.00206375
512,800,99,0.00206757
512,800,100,0.00000000
512,800,101,0.00391006
512,800,102,0.00205612
512,800,103,0.00204468
512,800,104,0.00000000
512,800,105,0.00391006
512,800,106,0.00000000
512,800,107,0.00000000
512,800,108,0.00000000
512,800,109,0.00000000
512,800,110,0.00212097
512,800,111,0.00000000
512,800,112,0.00000000
512,800,113,0.00000000
512,800,114,0.00207138
512,800,115,0.00000000
512,800,116,0.00000000
512,800,117,0.00000000
512,800,118,0.00204849
512,800,119,0.00000000
512,800,120,0.00205612
512,800,121,0.00000000
512,800,122,0.00000000
512,800,123,0.00210190
512,800,124,0.00210953
512,800,125,0.00206375
512,800,126,0.00000000
512,800,127,0.00000000
512,800,128,0.00000000
512,800,129,0.00205994
512,800,130,0.00209045
512,800,131,0.00391388
512,800,132,0.00390625
512,800,133,0.00207138
512,800,134,0.00391769
512,800,135,0.00000000
512,800,136,0.00000000
512,800,137,0.00000000
512,800,138,0.00000000
512,800,139,0.00000000
512,800,140,0.00205994
512,800,141,0.00000000
512,800,142,0.00000000
512,800,143,0.00000000
512,800,144,0.00391006
512,800,145,0.00000000
512,800,146,0.00000000
512,800,147,0.00000000
512,800,148,0.00000000
512,800,149,0.00000000
512,800,150,0.00000000
512,800,151,0.00391388
512,800,152,0.00202942
512,800,153,0.00202560
512,800,154,0.00000000
512,800,155,0.00204086
512,800,156,0.00000000
512,800,157,0.00000000
512,800,158,0.00203323
512,800,159,0.00207901
512,800,160,0.00201035
512,800,161,0.00000000
512,800,162,0.00204086
512,800,163,0.00000000
512,800,164,0.00000000
512,800,165,0.00000000
512,800,166,0.00000000
512,800,167,0.00000000
512,800,168,0.00000000
512,800,169,0.00206375
512,800,170,0.00000000
512,800,171,0.00000000
512,800,172,0.00000000
512,800,173,0.00206375
512,800,174,0.00000000
512,800,175,0.00205994
512,800,176,0.00000000
512,800,177,0.00000000
512,800,178,0.00391388
512,800,179,0.00000000
512,800,180,0.00000000
512,800,181,0.00000000
512,800,182,0.00205231
512,800,183,0.00000000
512,800,184,0.00207901
512,800,185,0.00000000
512,800,186,0.00000000
512,800,187,0.00000000
512,800,188,0.00000000
512,800,189,0.00000000
512,800,190,0.00000000
512,800,191,0.00000000
512,800,192,0.00205612
512,800,193,0.00203323
512,800,194,0.00204086
512,800,195,0.00000000
512,800,196,0.00000000
512,800,197,0.00000000
512,800,198,0.00000000
512,800,199,0.00000000
512,1600,0,0.00202179
512,1600,1,0.00000000
512,1600,2,0.00000000
512,1600,3,0.00203705
512,1600,4,0.00000000
512,1600,5,0.00000000
512,1600,6,0.00000000
512,1600,7,0.00207520
512,1600,8,0.00000000
512,1600,9,0.00000000
512,1600,10,0.00000000
512,1600,11,0.00204468
512,1600,12,0.00000000
512,1600,13,0.00000000
512,1600,14,0.00000000
512,1600,15,0.00000000
512,1600,16,0.00000000
512,1600,17,0.00204849
512,1600,18,0.00000000
512,1600,19,0.00000000
512,1600,20,0.00200653
512,1600,21,0.00000000
512,1600,22,0.00000000
512,1600,23,0.00201797
512,1600,24,0.00202179
512,1600,25,0.00000000
512,1600,26,0.00391006
512,1600,27,0.00000000
512,1600,28,0.00206757
512,1600,29,0.00000000
512,1600,30,0.00000000
512,1600,31,0.00204086
512,1600,32,0.00000000
512,1600,33,0.00000000
512,1600,34,0.00204086
512,1600,35,0.00000000
512,1600,36,0.00204468
512,1600,37,0.00000000
512,1600,38,0.00000000
512,1600,39,0.00000000
512,1600,40,0.00204086
512,1600,41,0.00000000
512,1600,42,0.00206375
512,1600,43,0.00000000
512,1600,44,0.00206757
512,1600,45,0.00203705
512,1600,46,0.00201797
512,1600,47,0.00203323
512,1600,48,0.00000000
512,1600,49,0.00000000
512,1600,50,0.00000000
512,1600,51,0.00206757
512,1600,52,0.00000000
512,1600,53,0.00000000
512,1600,54,0.00000000
512,1600,55,0.00000000
512,1600,56,0.00206375
512,1600,57,0.00000000
512,1600,58,0.00206375
512,1600,59,0.00000000
512,1600,60,0.00000000
512,1600,61,0.00203323
512,1600,62,0.00000000
512,1600,63,0.00000000
512,1600,64,0.00202560
512,1600,65,0.00000000
512,1600,66,0.00202942
512,1600,67,0.00000000
512,1600,68,0.00000000
512,1600,69,0.00000000
512,1600,70,0.00000000
512,1600,71,0.00000000
512,1600,72,0.00204086
512,1600,73,0.00000000
512,1600,74,0.00000000
512,1600,75,0.00000000
512,1600,76,0.00000000
512,1600,77,0.00000000
512,1600,78,0.00204468
512,1600,79,0.00000000
512,1600,80,0.00202179
512,1600,81,0.00000000
512,1600,82,0.00203323
512,1600,83,0.00000000
512,1600,84,0.00203323
512,1600,85,0.00000000
512,1600,86,0.00000000
512,1600,87,0.00000000
512,1600,88,0.00000000
512,1600,89,0.00000000
512,1600,90,0.00202942
512,1600,91,0.00000000
512,1600,92,0.00202942
512,1600,93,0.00202179
512,1600,94,0.00000000
512,1600,95,0.00000000
512,1600,96,0.00000000
512,1600,97,0.00201797
512,1600,98,0.00000000
512,1600,99,0.00000000
512,1600,100,0.00203705
512,1600,101,0.00000000
512,1600,102,0.00000000
512,1600,103,0.00000000
512,1600,104,0.00203323
512,1600,105,0.00000000
512,1600,106,0.00207520
512,1600,107,0.00204086
512,1600,108,0.00207138
512,1600,109,0.00000000
512,1600,110,0.00000000
512,1600,111,0.00000000
512,1600,112,0.00202179
512,1600,113,0.00203705
512,1600,114,0.00000000
512,1600,115,0.00000000
512,1600,116,0.00204849
512,1600,117,0.00203705
512,1600,118,0.00203323
512,1600,119,0.00203323
512,1600,120,0.00000000
512,1600,121,0.00000000
512,1600,122,0.00205994
512,1600,123,0.00000000
512,1600,124,0.00202179
512,1600,125,0.00000000
512,1600,126,0.00000000
512,1600,127,0.00000000
512,1600,128,0.00000000
512,1600,129,0.00000000
512,1600,130,0.00000000
512,1600,131,0.00000000
512,1600,132,0.00000000
512,1600,133,0.00000000
512,1600,134,0.00203705
512,1600,135,0.00202560
512,1600,136,0.00000000
512,1600,137,0.00201797
512,1600,138,0.00000000
512,1600,139,0.00202942
512,1600,140,0.00204468
512,1600,141,0.00000000
512,1600,142,0.00000000
512,1600,143,0.00000000
512,1600,144,0.00000000
512,1600,145,0.00202560
512,1600,146,0.00203323
512,1600,147,0.00203323
512,1600,148,0.00000000
512,1600,149,0.00000000
512,1600,150,0.00000000
512,1600,151,0.00000000
512,1600,152,0.00000000
512,1600,153,0.00204849
512,1600,154,0.00000000
512,1600,155,0.00207138
512,1600,156,0.00202179
512,1600,157,0.00000000
512,1600,158,0.00206757
512,1600,159,0.00000000
512,1600,160,0.00203323
512,1600,161,0.00204468
512,1600,162,0.00000000
512,1600,163,0.00000000
512,1600,164,0.00000000
512,1600,165,0.00000000
512,1600,166,0.00205612
512,1600,167,0.00204849
512,1600,168,0.00000000
512,1600,169,0.00000000
512,1600,170,0.00000000
512,1600,171,0.00000000
512,1600,172,0.00000000
512,1600,173,0.00205612
512,1600,174,0.00000000
512,1600,175,0.00000000
512,1600,176,0.00000000
512,1600,177,0.00000000
512,1600,178,0.00208282
512,1600,179,0.00000000
512,1600,180,0.00203323
512,1600,181,0.00000000
512,1600,182,0.00000000
512,1600,183,0.00000000
512,1600,184,0.00000000
512,1600,185,0.00000000
512,1600,186,0.00204086
512,1600,187,0.00000000
512,1600,188,0.00204849
512,1600,189,0.00000000
512,1600,190,0.00000000
512,1600,191,0.00000000
512,1600,192,0.00205994
512,1600,193,0.00000000
512,1600,194,0.00390625
512,1600,195,0.00000000
512,1600,196,0.00201416
512,1600,197,0.00000000
512,1600,198,0.00000000
512,1600,199,0.00000000
512,3200,0,0.00000000
512,3200,1,0.00000000
512,3200,2,0.00202179
512,3200,3,0.00000000
512,3200,4,0.00202942
512,3200,5,0.00203323
512,3200,6,0.00000000
512,3200,7,0.00000000
512,3200,8,0.00203323
512,3200,9,0.00201035
512,3200,10,0.00202179
512,3200,11,0.00203323
512,3200,12,0.00000000
512,3200,13,0.00000000
512,3200,14,0.00000000
512,3200,15,0.00204086
512,3200,16,0.00202560
512,3200,17,0.00205612
512,3200,18,0.00202179
512,3200,19,0.00000000
512,3200,20,0.00000000
512,3200,21,0.00000000
512,3200,22,0.00000000
512,3200,23,0.00000000
512,3200,24,0.00000000
512,3200,25,0.00000000
512,3200,26,0.00204086
512,3200,27,0.00203705
512,3200,28,0.00000000
512,3200,29,0.00203323
512,3200,30,0.00000000
512,3200,31,0.00000000
512,3200,32,0.00000000
512,3200,33,0.00000000
512,3200,34,0.00000000
512,3200,35,0.00203323
512,3200,36,0.00000000
512,3200,37,0.00202942
512,3200,38,0.00202942
512,3200,39,0.00203323
512,3200,40,0.00000000
512,3200,41,0.00000000
512,3200,42,0.00000000
512,3200,43,0.00000000
512,3200,44,0.00000000
512,3200,45,0.00204468
512,3200,46,0.00000000
512,3200,47,0.00204086
512,3200,48,0.00000000
512,3200,49,0.00202560
512,3200,50,0.00000000
512,3200,51,0.00000000
512,3200,52,0.00000000
512,3200,53,0.00000000
512,3200,54,0.00000000
512,3200,55,0.00000000
512,3200,56,0.00203705
512,3200,57,0.00201797
512,3200,58,0.00205612
512,3200,59,0.00202560
512,3200,60,0.00204468
512,3200,61,0.00203323
512,3200,62,0.00000000
512,3200,63,0.00202179
512,3200,64,0.00204468
512,3200,65,0.00000000
512,3200,66,0.00203323
512,3200,67,0.00000000
512,3200,68,0.00000000
512,3200,69,0.00000000
512,3200,70,0.00000000
512,3200,71,0.00000000
512,3200,72,0.00202179
512,3200,73,0.00390625
512,3200,74,0.00000000
512,3200,75,0.00204086
512,3200,76,0.00203323
512,3200,77,0.00203323
512,3200,78,0.00205231
512,3200,79,0.00000000
512,3200,80,0.00000000
512,3200,81,0.00203323
512,3200,82,0.00000000
512,3200,83,0.00205612
512,3200,84,0.00201797
512,3200,85,0.00000000
512,3200,86,0.00000000
512,3200,87,0.00202179
512,3200,88,0.00000000
512,3200,89,0.00000000
512,3200,90,0.00000000
512,3200,91,0.00000000
512,3200,92,0.00000000
512,3200,93,0.00000000
512,3200,94,0.00204468
512,3200,95,0.00204086
512,3200,96,0.00000000
512,3200,97,0.00203705
512,3200,98,0.00000000
512,3200,99,0.00000000
512,3200,100,0.00000000
512,3200,101,0.00204468
512,3200,102,0.00391388
512,3200,103,0.00000000
512,3200,104,0.00000000
512,3200,105,0.00390625
512,3200,106,0.00206375
512,3200,107,0.00000000
512,3200,108,0.00000000
512,3200,109,0.00000000
512,3200,110,0.00000000
512,3200,111,0.00200653
512,3200,112,0.00000000
512,3200,113,0.00204849
512,3200,114,0.00202560
512,3200,115,0.00000000
512,3200,116,0.00201797
512,3200,117,0.00206375
512,3200,118,0.00204086
512,3200,119,0.00000000
512,3200,120,0.00000000
512,3200,121,0.00202560
512,3200,122,0.00000000
512,3200,123,0.00000000
512,3200,124,0.00000000
512,3200,125,0.00000000
512,3200,126,0.00000000
512,3200,127,0.00000000
512,3200,128,0.00000000
512,3200,129,0.00000000
512,3200,130,0.00000000
512,3200,131,0.00205231
512,3200,132,0.00000000
512,3200,133,0.00204849
512,3200,134,0.00390625
512,3200,135,0.00203323
512,3200,136,0.00000000
512,3200,137,0.00202560
512,3200,138,0.00000000
512,3200,139,0.00000000
512,3200,140,0.00000000
512,3200,141,0.00000000
512,3200,142,0.00205612
512,3200,143,0.00000000
512,3200,144,0.00000000
512,3200,145,0.00000000
512,3200,146,0.00204086
512,3200,147,0.00000000
512,3200,148,0.00000000
512,3200,149,0.00200653
512,3200,150,0.00000000
512,3200,151,0.00000000
512,3200,152,0.00000000
512,3200,153,0.00000000
512,3200,154,0.00000000
512,3200,155,0.00000000
512,3200,156,0.00000000
512,3200,157,0.00202942
512,3200,158,0.00202560
512,3200,159,0.00205612
512,3200,160,0.00000000
512,3200,161,0.00000000
512,3200,162,0.00203705
512,3200,163,0.00000000
512,3200,164,0.00000000
512,3200,165,0.00201416
512,3200,166,0.00000000
512,3200,167,0.00202942
512,3200,168,0.00000000
512,3200,169,0.00203705
512,3200,170,0.00000000
512,3200,171,0.00000000
512,3200,172,0.00000000
512,3200,173,0.00000000
512,3200,174,0.00000000
512,3200,175,0.00000000
512,3200,176,0.00000000
512,3200,177,0.00000000
512,3200,178,0.00000000
512,3200,179,0.00000000
512,3200,180,0.00000000
512,3200,181,0.00203705
512,3200,182,0.00000000
512,3200,183,0.00000000
512,3200,184,0.00000000
512,3200,185,0.00204086
512,3200,186,0.00000000
512,3200,187,0.00000000
512,3200,188,0.00000000
512,3200,189,0.00000000
512,3200,190,0.00000000
512,3200,191,0.00000000
512,3200,192,0.00000000
512,3200,193,0.00203323
512,3200,194,0.00000000
512,3200,195,0.00000000
512,3200,196,0.00000000
512,3200,197,0.00000000
512,3200,198,0.00204849
512,3200,199,0.00000000
512,6400,0,0.00000000
512,6400,1,0.00202179
512,6400,2,0.00000000
512,6400,3,0.00391006
512,6400,4,0.00204849
512,6400,5,0.00000000
512,6400,6,0.00000000
512,6400,7,0.00000000
512,6400,8,0.00203705
512,6400,9,0.00202560
512,6400,10,0.00000000
512,6400,11,0.00000000
512,6400,12,0.00000000
512,6400,13,0.00000000
512,6400,14,0.00000000
512,6400,15,0.00000000
512,6400,16,0.00000000
512,6400,17,0.00000000
512,6400,18,0.00000000
512,6400,19,0.00202560
512,6400,20,0.00000000
512,6400,21,0.00206375
512,6400,22,0.00000000
512,6400,23,0.00202942
512,6400,24,0.00000000
512,6400,25,0.00000000
512,6400,26,0.00000000
512,6400,27,0.00000000
512,6400,28,0.00000000
512,6400,29,0.00000000
512,6400,30,0.00203705
512,6400,31,0.00000000
512,6400,32,0.00000000
512,6400,33,0.00000000
512,6400,34,0.00000000
512,6400,35,0.00202942
512,6400,36,0.00000000
512,6400,37,0.00000000
512,6400,38,0.00000000
512,6400,39,0.00000000
512,6400,40,0.00205612
512,6400,41,0.00000000
512,6400,42,0.00204468
512,6400,43,0.00000000
512,6400,44,0.00199890
512,6400,45,0.00201797
512,6400,46,0.00000000
512,6400,47,0.00000000
512,6400,48,0.00000000
512,6400,49,0.00204086
512,6400,50,0.00202560
512,6400,51,0.00000000
512,6400,52,0.00000000
512,6400,53,0.00000000
512,6400,54,0.00201797
512,6400,55,0.00199127
512,6400,56,0.00000000
512,6400,57,0.00000000
512,6400,58,0.00000000
512,6400,59,0.00000000
512,6400,60,0.00000000
512,6400,61,0.00000000
512,6400,62,0.00202179
512,6400,63,0.00000000
512,6400,64,0.00000000
512,6400,65,0.00204086
512,6400,66,0.00000000
512,6400,67,0.00000000
512,6400,68,0.00203705
512,6400,69,0.00205612
512,6400,70,0.00000000
512,6400,71,0.00000000
512,6400,72,0.00000000
512,6400,73,0.00202560
512,6400,74,0.00000000
512,6400,75,0.00000000
512,6400,76,0.00000000
512,6400,77,0.00202942
512,6400,78,0.00000000
512,6400,79,0.00202942
512,6400,80,0.00000000
512,6400,81,0.00205231
512,6400,82,0.00000000
512,6400,83,0.00000000
512,6400,84,0.00202942
512,6400,85,0.00000000
512,6400,86,0.00000000
512,6400,87,0.00202560
512,6400,88,0.00000000
512,6400,89,0.00000000
512,6400,90,0.00000000
512,6400,91,0.00000000
512,6400,92,0.00000000
512,6400,93,0.00000000
512,6400,94,0.00000000
512,6400,95,0.00000000
512,6400,96,0.00000000
512,6400,97,0.00205994
512,6400,98,0.00000000
512,6400,99,0.00000000
512,6400,100,0.00000000
512,6400,101,0.00205994
512,6400,102,0.00201416
512,6400,103,0.00201797
512,6400,104,0.00000000
512,6400,105,0.00000000
512,6400,106,0.00000000
512,6400,107,0.00000000
512,6400,108,0.00203323
512,6400,109,0.00000000
512,6400,110,0.00000000
512,6400,111,0.00000000
512,6400,112,0.00000000
512,6400,113,0.00000000
512,6400,114,0.00000000
512,6400,115,0.00203705
512,6400,116,0.00000000
512,6400,117,0.00000000
512,6400,118,0.00000000
512,6400,119,0.00204086
512,6400,120,0.00000000
512,6400,121,0.00000000
512,6400,122,0.00202942
512,6400,123,0.00000000
512,6400,124,0.00000000
512,6400,125,0.00000000
512,6400,126,0.00202179
512,6400,127,0.00000000
512,6400,128,0.00000000
512,6400,129,0.00000000
512,6400,130,0.00000000
512,6400,131,0.00000000
512,6400,132,0.00203323
512,6400,133,0.00000000
512,6400,134,0.00202942
512,6400,135,0.00000000
512,6400,136,0.00000000
512,6400,137,0.00000000
512,6400,138,0.00000000
512,6400,139,0.00000000
512,6400,140,0.00204086
512,6400,141,0.00000000
512,6400,142,0.00202179
512,6400,143,0.00000000
512,6400,144,0.00000000
512,6400,145,0.00000000
512,6400,146,0.00202942
512,6400,147,0.00204468
512,6400,148,0.00000000
512,6400,149,0.00204086
512,6400,150,0.00204468
512,6400,151,0.00000000
512,6400,152,0.00000000
512,6400,153,0.00000000
512,6400,154,0.00000000
512,6400,155,0.00202179
512,6400,156,0.00000000
512,6400,157,0.00000000
512,6400,158,0.00000000
512,6400,159,0.00000000
512,6400,160,0.00000000
512,6400,161,0.00203323
512,6400,162,0.00000000
512,6400,163,0.00000000
512,6400,164,0.00206757
512,6400,165,0.00000000
512,6400,166,0.00202179
512,6400,167,0.00000000
512,6400,168,0.00000000
512,6400,169,0.00000000
512,6400,170,0.00000000
512,6400,171,0.00202179
512,6400,172,0.00000000
512,6400,173,0.00000000
512,6400,174,0.00000000
512,6400,175,0.00201797
512,6400,176,0.00000000
512,6400,177,0.00000000
512,6400,178,0.00000000
512,6400,179,0.00000000
512,6400,180,0.00000000
512,6400,181,0.00000000
512,6400,182,0.00201035
512,6400,183,0.00000000
512,6400,184,0.00000000
512,6400,185,0.00000000
512,6400,186,0.00202560
512,6400,187,0.00000000
512,6400,188,0.00000000
512,6400,189,0.00201797
512,6400,190,0.00000000
512,6400,191,0.00203705
512,6400,192,0.00202942
512,6400,193,0.00000000
512,6400,194,0.00202179
512,6400,195,0.00000000
512,6400,196,0.00201797
512,6400,197,0.00000000
512,6400,198,0.00000000
512,6400,199,0.00203705
512,12800,0,0.00199890
512,12800,1,0.00000000
512,12800,2,0.00000000
512,12800,3,0.00000000
512,12800,4,0.00000000
512,12800,5,0.00000000
512,12800,6,0.00000000
512,12800,7,0.00202942
512,12800,8,0.00000000
512,12800,9,0.00000000
512,12800,10,0.00000000
512,12800,11,0.00000000
512,12800,12,0.00202942
512,12800,13,0.00202179
512,12800,14,0.00201797
512,12800,15,0.00000000
512,12800,16,0.00000000
512,12800,17,0.00000000
512,12800,18,0.00000000
512,12800,19,0.00203705
512,12800,20,0.00000000
512,12800,21,0.00000000
512,12800,22,0.00202560
512,12800,23,0.00000000
512,12800,24,0.00201797
512,12800,25,0.00201416
512,12800,26,0.00000000
512,12800,27,0.00000000
512,12800,28,0.00000000
512,12800,29,0.00203323
512,12800,30,0.00000000
512,12800,31,0.00203705
512,12800,32,0.00204086
512,12800,33,0.00000000
512,12800,34,0.00201035
512,12800,35,0.00000000
512,12800,36,0.00205612
512,12800,37,0.00000000
512,12800,38,0.00000000
512,12800,39,0.00000000
512,12800,40,0.00000000
512,12800,41,0.00000000
512,12800,42,0.00202560
512,12800,43,0.00203705
512,12800,44,0.00000000
512,12800,45,0.00000000
512,12800,46,0.00000000
512,12800,47,0.00000000
512,12800,48,0.00000000
512,12800,49,0.00000000
512,12800,50,0.00000000
512,12800,51,0.00000000
512,12800,52,0.00203323
512,12800,53,0.00000000
512,12800,54,0.00202179
512,12800,55,0.00202560
512,12800,56,0.00000000
512,12800,57,0.00000000
512,12800,58,0.00202942
512,12800,59,0.00000000
512,12800,60,0.00000000
512,12800,61,0.00000000
512,12800,62,0.00000000
512,12800,63,0.00201797
512,12800,64,0.00000000
512,12800,65,0.00000000
512,12800,66,0.00000000
512,12800,67,0.00202179
512,12800,68,0.00202179
512,12800,69,0.00000000
512,12800,70,0.00000000
512,12800,71,0.00201797
512,12800,72,0.00000000
512,12800,73,0.00202560
512,12800,74,0.00000000
512,12800,75,0.00000000
512,12800,76,0.00000000
512,12800,77,0.00000000
512,12800,78,0.00202179
512,12800,79,0.00000000
512,12800,80,0.00204849
512,12800,81,0.00203705
512,12800,82,0.00201797
512,12800,83,0.00000000
512,12800,84,0.00204468
512,12800,85,0.00000000
512,12800,86,0.00000000
512,12800,87,0.00000000
512,12800,88,0.00204086
512,12800,89,0.00000000
512,12800,90,0.00000000
512,12800,91,0.00202179
512,12800,92,0.00000000
512,12800,93,0.00000000
512,12800,94,0.00000000
512,12800,95,0.00201035
512,12800,96,0.00202560
512,12800,97,0.00000000
512,12800,98,0.00000000
512,12800,99,0.00000000
512,12800,100,0.00000000
512,12800,101,0.00000000
512,12800,102,0.00000000
512,12800,103,0.00000000
512,12800,104,0.00202942
512,12800,105,0.00000000
512,12800,106,0.00199890
512,12800,107,0.00205231
512,12800,108,0.00201797
512,12800,109,0.00204849
512,12800,110,0.00202942
512,12800,111,0.00202179
512,12800,112,0.00000000
512,12800,113,0.00201797
512,12800,114,0.00000000
512,12800,115,0.00000000
512,12800,116,0.00202942
512,12800,117,0.00000000
512,12800,118,0.00000000
512,12800,119,0.00000000
512,12800,120,0.00000000
512,12800,121,0.00000000
512,12800,122,0.00201797
512,12800,123,0.00000000
512,12800,124,0.00000000
512,12800,125,0.00000000
512,12800,126,0.00000000
512,12800,127,0.00202942
512,12800,128,0.00000000
512,12800,129,0.00000000
512,12800,130,0.00000000
512,12800,131,0.00000000
512,12800,132,0.00203705
512,12800,133,0.00204468
512,12800,134,0.00000000
512,12800,135,0.00000000
512,12800,136,0.00000000
512,12800,137,0.00000000
512,12800,138,0.00000000
512,12800,139,0.00000000
512,12800,140,0.00202179
512,12800,141,0.00000000
512,12800,142,0.00202942
512,12800,143,0.00390625
512,12800,144,0.00000000
512,12800,145,0.00000000
512,12800,146,0.00201416
512,12800,147,0.00000000
512,12800,148,0.00000000
512,12800,149,0.00000000
512,12800,150,0.00204468
512,12800,151,0.00000000
512,12800,152,0.00202560
512,12800,153,0.00202560
512,12800,154,0.00000000
512,12800,155,0.00000000
512,12800,156,0.00203705
512,12800,157,0.00201035
512,12800,158,0.00000000
512,12800,159,0.00000000
512,12800,160,0.00000000
512,12800,161,0.00000000
512,12800,162,0.00000000
512,12800,163,0.00202179
512,12800,164,0.00000000
512,12800,165,0.00000000
512,12800,166,0.00000000
512,12800,167,0.00000000
512,12800,168,0.00000000
512,12800,169,0.00205612
512,12800,170,0.00000000
512,12800,171,0.00000000
512,12800,172,0.00201797
512,12800,173,0.00000000
512,12800,174,0.00000000
512,12800,175,0.00000000
512,12800,176,0.00000000
512,12800,177,0.00201416
512,12800,178,0.00000000
512,12800,179,0.00000000
